ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl020629529;Untitled;"ANONYME VENITIEN XVIè s";;"967 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 97 recto, dessiné au recto";
cl020629530;Untitled;"ANONYME VENITIEN XVIè s";;"968 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 98 recto, dessiné au recto";
cl020629531;Untitled;"ANONYME VENITIEN XVIè s";;"969 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 99 recto, dessiné au recto";
cl020629532;Untitled;"ANONYME VENITIEN XVIè s";;"970 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 100 recto, dessiné au recto";
cl020629533;Untitled;"ANONYME VENITIEN XVIè s";;"971 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 101 recto, dessiné au recto";
cl020629534;Untitled;"ANONYME VENITIEN XVIè s";;"972 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 102 recto, dessiné au recto";
cl020629535;Untitled;"ANONYME VENITIEN XVIè s";;"973 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 103 recto, dessiné au recto";
cl020629536;Untitled;"ANONYME VENITIEN XVIè s";;"974 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 104 recto, dessiné au recto";
cl020629537;Untitled;"ANONYME VENITIEN XVIè s";;"975 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 105 recto, dessiné au recto";
cl020629538;Untitled;"ANONYME VENITIEN XVIè s";;"976 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 106 recto, dessiné au recto";
cl020629539;Untitled;"ANONYME VENITIEN XVIè s";;"977 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 107 recto, dessiné au recto";
cl020629540;Untitled;"ANONYME VENITIEN XVIè s";;"978 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 108 recto, dessiné au recto";
cl020629541;Untitled;"ANONYME VENITIEN XVIè s";;"979 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 109 recto, dessiné au recto";
cl020629542;Untitled;"ANONYME VENITIEN XVIè s";;"980 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 110 recto, dessiné au recto";
cl020629543;Untitled;"ANONYME VENITIEN XVIè s";;"981 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 111 recto, dessiné au recto";
cl020629544;Untitled;"ANONYME VENITIEN XVIè s";;"982 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 112 recto, dessiné au recto";
cl020629545;Untitled;"ANONYME VENITIEN XVIè s";;"983 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 113 recto, dessiné au recto";
cl020629546;Untitled;"ANONYME VENITIEN XVIè s";;"984 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 115 recto, dessiné au recto";
cl020629547;Untitled;"ANONYME VENITIEN XVIè s";;"985 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 116 recto, dessiné au recto";
cl020629548;Untitled;"ANONYME VENITIEN XVIè s";;"986 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 117 recto, dessiné au recto";
cl020629549;Untitled;"ANONYME VENITIEN XVIè s";;"987 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 118 recto, dessiné au recto";
cl020629550;Untitled;"ANONYME VENITIEN XVIè s";;"988 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 119 recto, dessiné au recto";
cl020629551;Untitled;"ANONYME VENITIEN XVIè s";;"989 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 120 recto, dessiné au recto";
cl020629552;Untitled;"ANONYME VENITIEN XVIè s";;"990 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 121 recto, dessiné au recto";
cl020629553;Untitled;"ANONYME VENITIEN XVIè s";;"991 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 122 recto, dessiné au recto";
cl020629554;Untitled;"ANONYME VENITIEN XVIè s";;"992 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 123 recto, dessiné au recto";
cl020629555;Untitled;"ANONYME VENITIEN XVIè s";;"993 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 124 recto, dessiné au recto";
cl020629556;Untitled;"ANONYME VENITIEN XVIè s";;"994 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 125 recto, dessiné au recto";
cl020629557;Untitled;"ANONYME VENITIEN XVIè s";;"995 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 126 recto, dessiné au recto";
cl020629558;Untitled;"ANONYME VENITIEN XVIè s";;"996 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 127 recto, dessiné au recto";
cl020629559;Untitled;"ANONYME VENITIEN XVIè s";;"997 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 128 recto, dessiné au recto";
cl020629560;Untitled;"ANONYME VENITIEN XVIè s";;"998 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 129 recto, dessiné au recto";
cl020629561;Untitled;"ANONYME VENITIEN XVIè s";;"999 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 131 recto, dessiné au recto";
cl020629562;Untitled;"ANONYME VENITIEN XVIè s";;"1000 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 132 recto, dessiné au recto";
cl020629563;Untitled;"ANONYME VENITIEN XVIè s";;"1001 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 133 recto, dessiné au recto";
cl020629564;Untitled;"ANONYME VENITIEN XVIè s";;"1001 DR/ Verso";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 133 verso, dessiné au verso";
cl020629565;Untitled;"ANONYME VENITIEN XVIè s";;"1002 DR/ Verso";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 134 verso, dessiné au verso";
cl020629566;Untitled;"ANONYME VENITIEN XVIè s";;"1003 DR/ Verso";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 135 verso, dessiné au verso";
cl020629567;Untitled;"ANONYME VENITIEN XVIè s";;"1005 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 137 recto, dessiné au recto";
cl020629568;Untitled;"ANONYME VENITIEN XVIè s";;"1006 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 138 recto, dessiné au recto";
cl020629569;Untitled;"ANONYME VENITIEN XVIè s";;"1007 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 139 recto, dessiné au recto";
cl020629570;Untitled;"ANONYME VENITIEN XVIè s";;"1008 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 140 recto, dessiné au recto";
cl020629571;Untitled;"ANONYME VENITIEN XVIè s";;"1009 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 141 recto, dessiné au recto";
cl020629572;Untitled;"ANONYME VENITIEN XVIè s";;"1010 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 142 recto, dessiné au recto";
cl020629573;Untitled;"ANONYME VENITIEN XVIè s";;"1011 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 143 recto, dessiné au recto";
cl020629574;Untitled;"ANONYME VENITIEN XVIè s";;"1012 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 144 recto, dessiné au recto";
cl020629575;Untitled;"ANONYME VENITIEN XVIè s";;"1013 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 145 recto, dessiné au recto";
cl020629576;Untitled;"ANONYME VENITIEN XVIè s";;"1014 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 146 recto, dessiné au recto";
cl020629577;Untitled;"ANONYME VENITIEN XVIè s";;"1015 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 147 recto, dessiné au recto";
cl020629578;Untitled;"ANONYME VENITIEN XVIè s";;"1016 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 148 recto, dessiné au recto";
cl020629579;Untitled;"ANONYME VENITIEN XVIè s";;"1017 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 149 recto, dessiné au recto";
cl020629580;Untitled;"ANONYME VENITIEN XVIè s";;"1018 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 150 recto, dessiné au recto";
cl020629581;Untitled;"ANONYME VENITIEN XVIè s";;"1019 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 151 recto, dessiné au recto";
cl020629582;Untitled;"ANONYME VENITIEN XVIè s";;"1020 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 152 recto, dessiné au recto";
cl020629583;Untitled;"ANONYME VENITIEN XVIè s";;"1021 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 153 recto, dessiné au recto";
cl020629584;Untitled;"ANONYME VENITIEN XVIè s";;"1022 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 154 recto, dessiné au recto";
cl020629585;Untitled;"ANONYME VENITIEN XVIè s";;"1023 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 155 recto, dessiné au recto";
cl020629586;Untitled;"ANONYME VENITIEN XVIè s";;"1024 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 156 recto, dessiné au recto";
cl020629587;Untitled;"ANONYME VENITIEN XVIè s";;"1025 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 157 recto, dessiné au recto";
cl020629588;Untitled;"ANONYME VENITIEN XVIè s";;"1026 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 158 recto, dessiné au recto";
cl020629589;Untitled;"ANONYME VENITIEN XVIè s";;"1027 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 159 recto, dessiné au recto";
cl020629590;Untitled;"ANONYME VENITIEN XVIè s";;"1028 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 160 recto, dessiné au recto";
cl020629591;Untitled;"ANONYME VENITIEN XVIè s";;"1029 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 161 recto, dessiné au recto";
cl020629592;Untitled;"ANONYME VENITIEN XVIè s";;"1030 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 162 recto, dessiné au recto";
cl020629593;Untitled;"ANONYME VENITIEN XVIè s";;"1031 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 163 recto, dessiné au recto";
cl020629594;Untitled;"ANONYME VENITIEN XVIè s";;"1032 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 164 recto, dessiné au recto";
cl020629595;Untitled;"ANONYME VENITIEN XVIè s";;"1033 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 165 recto, dessiné au recto";
cl020629596;Untitled;"ANONYME VENITIEN XVIè s";;"1034 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 166 recto, dessiné au recto";
cl020629597;Untitled;"ANONYME VENITIEN XVIè s";;"1035 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 167 recto, dessiné au recto";
cl020629598;Untitled;"ANONYME VENITIEN XVIè s";;"1036 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 168 recto, dessiné au recto";
cl020629599;Untitled;"ANONYME VENITIEN XVIè s";;"1037 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 169 recto, dessiné au recto";
cl020629600;Untitled;"ANONYME VENITIEN XVIè s";;"1038 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 170 recto, dessiné au recto";
cl020629601;Untitled;"ANONYME VENITIEN XVIè s";;"1039 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 171 recto, dessiné au recto";
cl020629602;Untitled;"ANONYME VENITIEN XVIè s";;"1040 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 172 recto, dessiné au recto";
cl020629603;Untitled;"ANONYME VENITIEN XVIè s";;"1041 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 173 recto, dessiné au recto";
cl020629604;Untitled;"ANONYME VENITIEN XVIè s";;"1042 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 174 recto, dessiné au recto";
cl020629605;Untitled;"ANONYME VENITIEN XVIè s";;"1043 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 175 verso, dessiné au verso";
cl020629606;Untitled;"ANONYME VENITIEN XVIè s";;"1044 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 176 recto, dessiné au recto";
cl020629607;Untitled;"ANONYME VENITIEN XVIè s";;"1045 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 177 recto, dessiné au recto";
cl020629608;Untitled;"ANONYME VENITIEN XVIè s";;"1046 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 178 recto, dessiné au recto";
cl020629609;Untitled;"ANONYME VENITIEN XVIè s";;"1047 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 179 recto, dessiné au recto";
cl020629610;Untitled;"ANONYME VENITIEN XVIè s";;"1048 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 180 recto, dessiné au recto";
cl020629611;Untitled;"ANONYME VENITIEN XVIè s";;"1049 DR/ Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album Anonyme Vénitien XVIe siècle (879 DR à 1077 DR), Folio 181 recto, dessiné au recto";
